28/10/2009 11:36:46 - Log	: Reset by power-button.
2014-03-31 | 04:50:31 | (Log)     | set state: 4.
2014-03-31 | 04:50:32 | (Log)     | set state: 1.
2014-03-31 | 04:50:40 | (Log)     | Inserting faults:
2014-03-31 | 04:50:45 | (Log)     | set state: 2.
2014-03-31 | 04:50:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:50:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:50:45 | (Log)     | set state: 3.
2014-03-31 | 04:50:46 | (Log)     | set state: 4.
2014-03-31 | 04:50:47 | (Log)     | set state: 1.
2014-03-31 | 04:50:50 | (Log)     | Inserting faults:
2014-03-31 | 04:51:00 | (Log)     | set state: 2.
2014-03-31 | 04:51:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:51:00 | (Log)     | readSensors() concluida
2014-03-31 | 04:51:00 | (Log)     | set state: 3.
2014-03-31 | 04:51:01 | (Log)     | set state: 4.
2014-03-31 | 04:51:02 | (Log)     | set state: 1.
2014-03-31 | 04:51:07 | (Log)     | Inserting faults:
2014-03-31 | 04:51:15 | (Log)     | set state: 2.
2014-03-31 | 04:51:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:51:16 | (Log)     | readSensors() concluida
2014-03-31 | 04:51:16 | (Log)     | set state: 3.
2014-03-31 | 04:51:16 | (Log)     | set state: 4.
2014-03-31 | 04:51:17 | (Log)     | set state: 1.
2014-03-31 | 04:51:24 | (Log)     | Inserting faults:
2014-03-31 | 04:51:30 | (Log)     | set state: 2.
2014-03-31 | 04:51:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:51:30 | (Log)     | readSensors() concluida
2014-03-31 | 04:51:30 | (Log)     | set state: 3.
2014-03-31 | 04:51:31 | (Log)     | set state: 4.
2014-03-31 | 04:51:32 | (Log)     | set state: 1.
2014-03-31 | 04:51:40 | (Log)     | Inserting faults:
2014-03-31 | 04:51:45 | (Log)     | set state: 2.
2014-03-31 | 04:51:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:51:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:51:45 | (Log)     | set state: 3.
2014-03-31 | 04:51:46 | (Log)     | set state: 4.
2014-03-31 | 04:51:47 | (Log)     | set state: 1.
2014-03-31 | 04:51:48 | (Log)     | Inserting faults:
2014-03-31 | 04:52:00 | (Log)     | set state: 2.
2014-03-31 | 04:52:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:52:00 | (Log)     | readSensors() concluida
2014-03-31 | 04:52:01 | (Log)     | set state: 3.
2014-03-31 | 04:52:01 | (Log)     | set state: 4.
2014-03-31 | 04:52:02 | (Log)     | set state: 1.
2014-03-31 | 04:52:11 | (Log)     | Inserting faults:
2014-03-31 | 04:52:15 | (Log)     | set state: 2.
2014-03-31 | 04:52:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:52:15 | (Log)     | readSensors() concluida
2014-03-31 | 04:52:15 | (Log)     | set state: 3.
2014-03-31 | 04:52:16 | (Log)     | set state: 4.
2014-03-31 | 04:52:17 | (Log)     | set state: 1.
2014-03-31 | 04:52:17 | (Log)     | Inserting faults:
2014-03-31 | 04:52:30 | (Log)     | set state: 2.
2014-03-31 | 04:52:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:52:30 | (Log)     | readSensors() concluida
2014-03-31 | 04:52:31 | (Log)     | set state: 3.
2014-03-31 | 04:52:31 | (Log)     | set state: 4.
2014-03-31 | 04:52:32 | (Log)     | set state: 1.
2014-03-31 | 04:52:44 | (Log)     | Inserting faults:
2014-03-31 | 04:52:45 | (Log)     | set state: 2.
2014-03-31 | 04:52:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:52:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:52:46 | (Log)     | set state: 3.
2014-03-31 | 04:52:46 | (Log)     | set state: 4.
2014-03-31 | 04:52:47 | (Log)     | set state: 1.
2014-03-31 | 04:52:49 | (Log)     | Inserting faults:
2014-03-31 | 04:53:00 | (Log)     | set state: 2.
2014-03-31 | 04:53:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:53:00 | (Log)     | readSensors() concluida
2014-03-31 | 04:53:00 | (Log)     | set state: 3.
2014-03-31 | 04:53:01 | (Log)     | set state: 4.
2014-03-31 | 04:53:02 | (Log)     | set state: 1.
2014-03-31 | 04:53:06 | (Log)     | Inserting faults:
2014-03-31 | 04:53:15 | (Log)     | set state: 2.
2014-03-31 | 04:53:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:53:15 | (Log)     | readSensors() concluida
2014-03-31 | 04:53:15 | (Log)     | set state: 3.
2014-03-31 | 04:53:16 | (Log)     | set state: 4.
2014-03-31 | 04:53:17 | (Log)     | set state: 1.
2014-03-31 | 04:53:20 | (Log)     | Inserting faults:
2014-03-31 | 04:53:30 | (Log)     | set state: 2.
2014-03-31 | 04:53:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:53:31 | (Log)     | readSensors() concluida
2014-03-31 | 04:53:31 | (Log)     | set state: 3.
2014-03-31 | 04:53:32 | (Log)     | set state: 4.
2014-03-31 | 04:53:32 | (Log)     | set state: 1.
2014-03-31 | 04:53:45 | (Log)     | set state: 2.
2014-03-31 | 04:53:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:53:46 | (Log)     | readSensors() concluida
2014-03-31 | 04:53:46 | (Log)     | set state: 3.
2014-03-31 | 04:53:46 | (Log)     | Inserting faults:
2014-03-31 | 04:53:47 | (Log)     | set state: 4.
2014-03-31 | 04:53:48 | (Log)     | set state: 1.
2014-03-31 | 04:54:00 | (Log)     | set state: 2.
2014-03-31 | 04:54:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:54:01 | (Log)     | readSensors() concluida
2014-03-31 | 04:54:01 | (Log)     | set state: 3.
2014-03-31 | 04:54:01 | (Log)     | set state: 4.
2014-03-31 | 04:54:02 | (Log)     | set state: 1.
2014-03-31 | 04:54:15 | (Log)     | Inserting faults:
2014-03-31 | 04:54:16 | (Log)     | set state: 2.
2014-03-31 | 04:54:16 | (Log)     | readSensors() iniciada
2014-03-31 | 04:54:16 | (Log)     | readSensors() concluida
2014-03-31 | 04:54:16 | (Log)     | set state: 3.
2014-03-31 | 04:54:17 | (Log)     | set state: 4.
2014-03-31 | 04:54:18 | (Log)     | set state: 1.
2014-03-31 | 04:54:19 | (Log)     | Inserting faults:
2014-03-31 | 04:54:30 | (Log)     | set state: 2.
2014-03-31 | 04:54:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:54:30 | (Log)     | readSensors() concluida
2014-03-31 | 04:54:31 | (Log)     | set state: 3.
2014-03-31 | 04:54:31 | (Log)     | set state: 4.
2014-03-31 | 04:54:32 | (Log)     | set state: 1.
2014-03-31 | 04:54:39 | (Log)     | Inserting faults:
2014-03-31 | 04:54:45 | (Log)     | set state: 2.
2014-03-31 | 04:54:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:54:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:54:45 | (Log)     | set state: 3.
2014-03-31 | 04:54:46 | (Log)     | set state: 4.
2014-03-31 | 04:54:47 | (Log)     | set state: 1.
2014-03-31 | 04:55:00 | (Log)     | set state: 2.
2014-03-31 | 04:55:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:55:00 | (Log)     | readSensors() concluida
2014-03-31 | 04:55:00 | (Log)     | Inserting faults:
2014-03-31 | 04:55:01 | (Log)     | set state: 3.
2014-03-31 | 04:55:02 | (Log)     | set state: 4.
2014-03-31 | 04:55:03 | (Log)     | set state: 1.
2014-03-31 | 04:55:15 | (Log)     | set state: 2.
2014-03-31 | 04:55:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:55:15 | (Log)     | readSensors() concluida
2014-03-31 | 04:55:15 | (Log)     | set state: 3.
2014-03-31 | 04:55:16 | (Log)     | set state: 4.
2014-03-31 | 04:55:17 | (Log)     | set state: 1.
2014-03-31 | 04:55:30 | (Log)     | set state: 2.
2014-03-31 | 04:55:30 | (Log)     | Inserting faults:
2014-03-31 | 04:55:31 | (Log)     | readSensors() iniciada
2014-03-31 | 04:55:31 | (Log)     | readSensors() concluida
2014-03-31 | 04:55:31 | (Log)     | set state: 3.
2014-03-31 | 04:55:32 | (Log)     | set state: 4.
2014-03-31 | 04:55:33 | (Log)     | set state: 1.
2014-03-31 | 04:55:39 | (Log)     | Inserting faults:
2014-03-31 | 04:55:45 | (Log)     | set state: 2.
2014-03-31 | 04:55:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:55:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:55:45 | (Log)     | set state: 3.
2014-03-31 | 04:55:46 | (Log)     | set state: 4.
2014-03-31 | 04:55:47 | (Log)     | set state: 1.
2014-03-31 | 04:55:55 | (Log)     | Inserting faults:
2014-03-31 | 04:56:00 | (Log)     | set state: 2.
2014-03-31 | 04:56:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:56:01 | (Log)     | readSensors() concluida
2014-03-31 | 04:56:01 | (Log)     | set state: 3.
2014-03-31 | 04:56:01 | (Log)     | set state: 4.
2014-03-31 | 04:56:02 | (Log)     | set state: 1.
2014-03-31 | 04:56:05 | (Log)     | Inserting faults:
2014-03-31 | 04:56:15 | (Log)     | set state: 2.
2014-03-31 | 04:56:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:56:15 | (Log)     | readSensors() concluida
2014-03-31 | 04:56:15 | (Log)     | set state: 3.
2014-03-31 | 04:56:16 | (Log)     | set state: 4.
2014-03-31 | 04:56:17 | (Log)     | set state: 1.
2014-03-31 | 04:56:25 | (Log)     | Inserting faults:
2014-03-31 | 04:56:30 | (Log)     | set state: 2.
2014-03-31 | 04:56:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:56:30 | (Log)     | readSensors() concluida
2014-03-31 | 04:56:30 | (Log)     | set state: 3.
2014-03-31 | 04:56:31 | (Log)     | set state: 4.
2014-03-31 | 04:56:32 | (Log)     | set state: 1.
2014-03-31 | 04:56:33 | (Log)     | Inserting faults:
2014-03-31 | 04:56:45 | (Log)     | set state: 2.
2014-03-31 | 04:56:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:56:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:56:45 | (Log)     | set state: 3.
2014-03-31 | 04:56:46 | (Log)     | set state: 4.
2014-03-31 | 04:56:47 | (Log)     | set state: 1.
2014-03-31 | 04:56:55 | (Log)     | Inserting faults:
2014-03-31 | 04:57:00 | (Log)     | set state: 2.
2014-03-31 | 04:57:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:57:00 | (Log)     | readSensors() concluida
2014-03-31 | 04:57:01 | (Log)     | set state: 3.
2014-03-31 | 04:57:01 | (Log)     | set state: 4.
2014-03-31 | 04:57:02 | (Log)     | set state: 1.
2014-03-31 | 04:57:06 | (Log)     | Inserting faults:
2014-03-31 | 04:57:15 | (Log)     | set state: 2.
2014-03-31 | 04:57:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:57:15 | (Log)     | readSensors() concluida
2014-03-31 | 04:57:16 | (Log)     | set state: 3.
2014-03-31 | 04:57:16 | (Log)     | set state: 4.
2014-03-31 | 04:57:17 | (Log)     | set state: 1.
2014-03-31 | 04:57:30 | (Log)     | Inserting faults:
2014-03-31 | 04:57:31 | (Log)     | set state: 2.
2014-03-31 | 04:57:31 | (Log)     | readSensors() iniciada
2014-03-31 | 04:57:31 | (Log)     | readSensors() concluida
2014-03-31 | 04:57:31 | (Log)     | set state: 3.
2014-03-31 | 04:57:32 | (Log)     | set state: 4.
2014-03-31 | 04:57:33 | (Log)     | set state: 1.
2014-03-31 | 04:57:43 | (Log)     | Inserting faults:
2014-03-31 | 04:57:45 | (Log)     | set state: 2.
2014-03-31 | 04:57:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:57:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:57:45 | (Log)     | set state: 3.
2014-03-31 | 04:57:46 | (Log)     | set state: 4.
2014-03-31 | 04:57:47 | (Log)     | set state: 1.
2014-03-31 | 04:57:51 | (Log)     | Inserting faults:
2014-03-31 | 04:58:00 | (Log)     | set state: 2.
2014-03-31 | 04:58:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:58:00 | (Log)     | readSensors() concluida
2014-03-31 | 04:58:01 | (Log)     | set state: 3.
2014-03-31 | 04:58:01 | (Log)     | set state: 4.
2014-03-31 | 04:58:02 | (Log)     | set state: 1.
2014-03-31 | 04:58:11 | (Log)     | Inserting faults:
2014-03-31 | 04:58:15 | (Log)     | set state: 2.
2014-03-31 | 04:58:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:58:16 | (Log)     | readSensors() concluida
2014-03-31 | 04:58:16 | (Log)     | set state: 3.
2014-03-31 | 04:58:17 | (Log)     | set state: 4.
2014-03-31 | 04:58:17 | (Log)     | set state: 1.
2014-03-31 | 04:58:21 | (Log)     | Inserting faults:
2014-03-31 | 04:58:30 | (Log)     | set state: 2.
2014-03-31 | 04:58:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:58:30 | (Log)     | readSensors() concluida
2014-03-31 | 04:58:31 | (Log)     | set state: 3.
2014-03-31 | 04:58:31 | (Log)     | set state: 4.
2014-03-31 | 04:58:32 | (Log)     | set state: 1.
2014-03-31 | 04:58:36 | (Log)     | Inserting faults:
2014-03-31 | 04:58:45 | (Log)     | set state: 2.
2014-03-31 | 04:58:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:58:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:58:45 | (Log)     | set state: 3.
2014-03-31 | 04:58:46 | (Log)     | set state: 4.
2014-03-31 | 04:58:47 | (Log)     | set state: 1.
2014-03-31 | 04:58:56 | (Log)     | Inserting faults:
2014-03-31 | 04:59:00 | (Log)     | set state: 2.
2014-03-31 | 04:59:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:59:00 | (Log)     | readSensors() concluida
2014-03-31 | 04:59:01 | (Log)     | set state: 3.
2014-03-31 | 04:59:01 | (Log)     | set state: 4.
2014-03-31 | 04:59:02 | (Log)     | set state: 1.
2014-03-31 | 04:59:13 | (Log)     | Inserting faults:
2014-03-31 | 04:59:15 | (Log)     | set state: 2.
2014-03-31 | 04:59:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:59:16 | (Log)     | readSensors() concluida
2014-03-31 | 04:59:16 | (Log)     | set state: 3.
2014-03-31 | 04:59:16 | (Log)     | set state: 4.
2014-03-31 | 04:59:17 | (Log)     | set state: 1.
2014-03-31 | 04:59:24 | (Log)     | Inserting faults:
2014-03-31 | 04:59:30 | (Log)     | set state: 2.
2014-03-31 | 04:59:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:59:30 | (Log)     | readSensors() concluida
2014-03-31 | 04:59:31 | (Log)     | set state: 3.
2014-03-31 | 04:59:31 | (Log)     | set state: 4.
2014-03-31 | 04:59:32 | (Log)     | set state: 1.
2014-03-31 | 04:59:35 | (Log)     | Inserting faults:
2014-03-31 | 04:59:45 | (Log)     | set state: 2.
2014-03-31 | 04:59:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:59:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:59:46 | (Log)     | set state: 3.
2014-03-31 | 04:59:46 | (Log)     | set state: 4.
2014-03-31 | 04:59:47 | (Log)     | set state: 1.
2014-03-31 | 04:59:59 | (Log)     | Inserting faults:
2014-03-31 | 05:00:00 | (Log)     | set state: 2.
2014-03-31 | 05:00:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:00:01 | (Log)     | readSensors() concluida
2014-03-31 | 05:00:01 | (Log)     | set state: 3.
2014-03-31 | 05:00:01 | (Log)     | set state: 4.
2014-03-31 | 05:00:02 | (Log)     | set state: 1.
2014-03-31 | 05:00:08 | (Log)     | Inserting faults:
2014-03-31 | 05:00:15 | (Log)     | set state: 2.
2014-03-31 | 05:00:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:00:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:00:16 | (Log)     | set state: 3.
2014-03-31 | 05:00:16 | (Log)     | set state: 4.
2014-03-31 | 05:00:17 | (Log)     | set state: 1.
2014-03-31 | 05:00:21 | (Log)     | Inserting faults:
2014-03-31 | 05:00:30 | (Log)     | set state: 2.
2014-03-31 | 05:00:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:00:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:00:31 | (Log)     | set state: 3.
2014-03-31 | 05:00:31 | (Log)     | set state: 4.
2014-03-31 | 05:00:32 | (Log)     | set state: 1.
2014-03-31 | 05:00:41 | (Log)     | Inserting faults:
2014-03-31 | 05:00:45 | (Log)     | set state: 2.
2014-03-31 | 05:00:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:00:46 | (Log)     | readSensors() concluida
2014-03-31 | 05:00:46 | (Log)     | set state: 3.
2014-03-31 | 05:00:47 | (Log)     | set state: 4.
2014-03-31 | 05:00:47 | (Log)     | set state: 1.
2014-03-31 | 05:00:53 | (Log)     | Inserting faults:
2014-03-31 | 05:01:00 | (Log)     | set state: 2.
2014-03-31 | 05:01:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:01:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:01:01 | (Log)     | set state: 3.
2014-03-31 | 05:01:01 | (Log)     | set state: 4.
2014-03-31 | 05:01:02 | (Log)     | set state: 1.
2014-03-31 | 05:01:12 | (Log)     | Inserting faults:
2014-03-31 | 05:01:15 | (Log)     | set state: 2.
2014-03-31 | 05:01:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:01:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:01:15 | (Log)     | set state: 3.
2014-03-31 | 05:01:16 | (Log)     | set state: 4.
2014-03-31 | 05:01:17 | (Log)     | set state: 1.
2014-03-31 | 05:01:26 | (Log)     | Inserting faults:
2014-03-31 | 05:01:30 | (Log)     | set state: 2.
2014-03-31 | 05:01:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:01:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:01:30 | (Log)     | set state: 3.
2014-03-31 | 05:01:31 | (Log)     | set state: 4.
2014-03-31 | 05:01:32 | (Log)     | Inserting faults:
2014-03-31 | 05:01:32 | (Log)     | set state: 1.
2014-03-31 | 05:01:45 | (Log)     | set state: 2.
2014-03-31 | 05:01:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:01:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:01:45 | (Log)     | set state: 3.
2014-03-31 | 05:01:46 | (Log)     | set state: 4.
2014-03-31 | 05:01:47 | (Log)     | set state: 1.
2014-03-31 | 05:01:58 | (Log)     | Inserting faults:
2014-03-31 | 05:02:00 | (Log)     | set state: 2.
2014-03-31 | 05:02:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:02:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:02:00 | (Log)     | set state: 3.
2014-03-31 | 05:02:01 | (Log)     | set state: 4.
2014-03-31 | 05:02:02 | (Log)     | set state: 1.
2014-03-31 | 05:02:07 | (Log)     | Inserting faults:
2014-03-31 | 05:02:15 | (Log)     | set state: 2.
2014-03-31 | 05:02:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:02:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:02:15 | (Log)     | set state: 3.
2014-03-31 | 05:02:16 | (Log)     | set state: 4.
2014-03-31 | 05:02:17 | (Log)     | set state: 1.
2014-03-31 | 05:02:25 | (Log)     | Inserting faults:
2014-03-31 | 05:02:30 | (Log)     | set state: 2.
2014-03-31 | 05:02:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:02:31 | (Log)     | readSensors() concluida
2014-03-31 | 05:02:31 | (Log)     | set state: 3.
2014-03-31 | 05:02:31 | (Log)     | set state: 4.
2014-03-31 | 05:02:32 | (Log)     | set state: 1.
2014-03-31 | 05:02:38 | (Log)     | Inserting faults:
2014-03-31 | 05:02:45 | (Log)     | set state: 2.
2014-03-31 | 05:02:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:02:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:02:46 | (Log)     | set state: 3.
2014-03-31 | 05:02:46 | (Log)     | set state: 4.
2014-03-31 | 05:02:47 | (Log)     | set state: 1.
2014-03-31 | 05:03:00 | (Log)     | set state: 2.
2014-03-31 | 05:03:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:03:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:03:01 | (Log)     | set state: 3.
2014-03-31 | 05:03:01 | (Log)     | Inserting faults:
2014-03-31 | 05:03:02 | (Log)     | set state: 4.
2014-03-31 | 05:03:03 | (Log)     | set state: 1.
2014-03-31 | 05:03:10 | (Log)     | Inserting faults:
2014-03-31 | 05:03:15 | (Log)     | set state: 2.
2014-03-31 | 05:03:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:03:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:03:15 | (Log)     | set state: 3.
2014-03-31 | 05:03:16 | (Log)     | set state: 4.
2014-03-31 | 05:03:17 | (Log)     | set state: 1.
2014-03-31 | 05:03:21 | (Log)     | Inserting faults:
2014-03-31 | 05:03:30 | (Log)     | set state: 2.
2014-03-31 | 05:03:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:03:31 | (Log)     | readSensors() concluida
2014-03-31 | 05:03:31 | (Log)     | set state: 3.
2014-03-31 | 05:03:32 | (Log)     | set state: 4.
2014-03-31 | 05:03:32 | (Log)     | set state: 1.
2014-03-31 | 05:03:41 | (Log)     | Inserting faults:
2014-03-31 | 05:03:45 | (Log)     | set state: 2.
2014-03-31 | 05:03:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:03:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:03:46 | (Log)     | set state: 3.
2014-03-31 | 05:03:46 | (Log)     | set state: 4.
2014-03-31 | 05:03:47 | (Log)     | set state: 1.
2014-03-31 | 05:03:55 | (Log)     | Inserting faults:
2014-03-31 | 05:04:00 | (Log)     | set state: 2.
2014-03-31 | 05:04:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:04:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:04:01 | (Log)     | set state: 3.
2014-03-31 | 05:04:01 | (Log)     | set state: 4.
2014-03-31 | 05:04:02 | (Log)     | set state: 1.
2014-03-31 | 05:04:15 | (Log)     | Inserting faults:
2014-03-31 | 05:04:30 | (Log)     | set state: 2.
2014-03-31 | 05:04:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:04:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:04:30 | (Log)     | set state: 3.
2014-03-31 | 05:04:31 | (Log)     | set state: 4.
2014-03-31 | 05:04:32 | (Log)     | set state: 1.
2014-03-31 | 05:04:36 | (Log)     | Inserting faults:
2014-03-31 | 05:04:45 | (Log)     | set state: 2.
2014-03-31 | 05:04:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:04:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:04:46 | (Log)     | set state: 3.
2014-03-31 | 05:04:46 | (Log)     | set state: 4.
2014-03-31 | 05:04:47 | (Log)     | set state: 1.
2014-03-31 | 05:04:51 | (Log)     | Inserting faults:
2014-03-31 | 05:05:00 | (Log)     | set state: 2.
2014-03-31 | 05:05:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:05:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:05:00 | (Log)     | set state: 3.
2014-03-31 | 05:05:01 | (Log)     | set state: 4.
2014-03-31 | 05:05:02 | (Log)     | set state: 1.
2014-03-31 | 05:05:15 | (Log)     | set state: 2.
2014-03-31 | 05:05:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:05:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:05:16 | (Log)     | set state: 3.
2014-03-31 | 05:05:16 | (Log)     | Inserting faults:
2014-03-31 | 05:05:17 | (Log)     | set state: 4.
2014-03-31 | 05:05:18 | (Log)     | set state: 1.
2014-03-31 | 05:05:25 | (Log)     | Inserting faults:
2014-03-31 | 05:05:30 | (Log)     | set state: 2.
2014-03-31 | 05:05:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:05:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:05:30 | (Log)     | set state: 3.
2014-03-31 | 05:05:31 | (Log)     | set state: 4.
2014-03-31 | 05:05:32 | (Log)     | set state: 1.
2014-03-31 | 05:05:37 | (Log)     | Inserting faults:
2014-03-31 | 05:05:45 | (Log)     | set state: 2.
2014-03-31 | 05:05:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:05:46 | (Log)     | readSensors() concluida
2014-03-31 | 05:05:46 | (Log)     | set state: 3.
2014-03-31 | 05:05:47 | (Log)     | set state: 4.
2014-03-31 | 05:05:47 | (Log)     | set state: 1.
2014-03-31 | 05:05:59 | (Log)     | Inserting faults:
2014-03-31 | 05:06:00 | (Log)     | set state: 2.
2014-03-31 | 05:06:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:06:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:06:01 | (Log)     | set state: 3.
2014-03-31 | 05:06:01 | (Log)     | set state: 4.
2014-03-31 | 05:06:02 | (Log)     | set state: 1.
2014-03-31 | 05:06:06 | (Log)     | Inserting faults:
2014-03-31 | 05:06:15 | (Log)     | set state: 2.
2014-03-31 | 05:06:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:06:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:06:15 | (Log)     | set state: 3.
2014-03-31 | 05:06:16 | (Log)     | set state: 4.
2014-03-31 | 05:06:17 | (Log)     | set state: 1.
2014-03-31 | 05:06:30 | (Log)     | Inserting faults:
2014-03-31 | 05:06:31 | (Log)     | set state: 2.
2014-03-31 | 05:06:31 | (Log)     | readSensors() iniciada
2014-03-31 | 05:06:31 | (Log)     | readSensors() concluida
2014-03-31 | 05:06:31 | (Log)     | set state: 3.
2014-03-31 | 05:06:32 | (Log)     | set state: 4.
2014-03-31 | 05:06:32 | (Log)     | set state: 1.
2014-03-31 | 05:06:45 | (Log)     | set state: 2.
2014-03-31 | 05:06:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:06:46 | (Log)     | readSensors() concluida
2014-03-31 | 05:06:46 | (Log)     | set state: 3.
2014-03-31 | 05:06:47 | (Log)     | set state: 4.
2014-03-31 | 05:06:47 | (Log)     | Inserting faults:
2014-03-31 | 05:06:48 | (Log)     | set state: 1.
2014-03-31 | 05:07:00 | (Log)     | set state: 2.
2014-03-31 | 05:07:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:07:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:07:01 | (Log)     | set state: 3.
2014-03-31 | 05:07:01 | (Log)     | set state: 4.
2014-03-31 | 05:07:02 | (Log)     | set state: 1.
2014-03-31 | 05:07:13 | (Log)     | Inserting faults:
2014-03-31 | 05:07:15 | (Log)     | set state: 2.
2014-03-31 | 05:07:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:07:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:07:15 | (Log)     | set state: 3.
2014-03-31 | 05:07:16 | (Log)     | set state: 4.
2014-03-31 | 05:07:17 | (Log)     | set state: 1.
2014-03-31 | 05:07:25 | (Log)     | Inserting faults:
2014-03-31 | 05:07:30 | (Log)     | set state: 2.
2014-03-31 | 05:07:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:07:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:07:30 | (Log)     | set state: 3.
2014-03-31 | 05:07:31 | (Log)     | set state: 4.
2014-03-31 | 05:07:32 | (Log)     | set state: 1.
